customer_id,timestamp,activity_type,data_volume_mb,duration_seconds,age,gender,location,signup_date,contract_type,service_plan,monthly_charges,total_charges,payment_method,churn,page_visited,visit_timestamp,time_on_page_seconds,browser,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0491,2025-06-03 15:18:34.609218+00:00,Call,0.0,253.0,39,Female,Miami,2022-11-15 00:00:00+00:00,Two Year,Premium,48.68,4832.11,Bank Transfer,0,,,,,2025-05-31 00:00:00+00:00,110.26,Due,14.98,202.0,197.0,False
C0358,2025-06-03 00:36:34.609220+00:00,Call,70.0,0.0,51,Male,New York,2024-02-01 00:00:00+00:00,Two Year,Basic,55.65,4265.61,E-Wallet,0,,,,,2025-04-02 00:00:00+00:00,13.12,Paid,2.14,194.0,142.0,True
C0677,2025-06-03 00:10:34.609222+00:00,App_Login,0.0,0.0,22,Female,Houston,2025-02-26 00:00:00+00:00,Monthly,Standard,119.8,1914.22,Bank Transfer,0,,,,,2024-10-24 00:00:00+00:00,20.01,Due,60.7,405.0,43.0,True
C0016,2025-06-02 18:00:34.609223+00:00,Call,0.0,98.0,43,Male,Miami,2023-01-23 00:00:00+00:00,Annual,Premium,28.93,2652.13,E-Wallet,0,,,,,2024-07-21 00:00:00+00:00,193.14,Paid,37.39,427.0,62.0,False
C0922,2025-06-03 03:43:34.609227+00:00,Video_Stream,0.0,0.0,50,Other,New York,2022-12-30 00:00:00+00:00,Annual,Premium,69.3,3314.54,E-Wallet,0,,,,,2024-11-15 00:00:00+00:00,140.17,Due,48.56,173.0,123.0,True
C0161,2025-06-03 04:37:34.609229+00:00,Data_Usage,0.0,0.0,34,Male,Houston,2024-11-29 00:00:00+00:00,Two Year,Premium,33.56,4187.46,Bank Transfer,1,,,,,2025-05-08 00:00:00+00:00,185.07,Due,34.05,213.0,178.0,True
C0869,2025-06-02 17:15:34.609231+00:00,Sms_Sent,0.0,0.0,24,Male,Miami,2023-12-26 00:00:00+00:00,Annual,Premium,38.95,2892.13,Mail,1,,,,,2024-12-16 00:00:00+00:00,195.17,Due,67.89,192.0,167.0,False
C0578,2025-06-03 15:19:34.609232+00:00,Call,0.0,594.0,49,Male,Houston,2023-01-17 00:00:00+00:00,Monthly,Premium,140.98,1289.23,E-Wallet,1,,,,,2024-06-26 00:00:00+00:00,118.16,Overdue,68.5,469.0,194.0,False
C0932,2025-06-03 10:47:34.609234+00:00,Sms_Sent,59.0,0.0,69,Female,Houston,2024-01-12 00:00:00+00:00,Annual,Premium,142.24,529.94,Bank Transfer,1,,,,,2024-06-24 00:00:00+00:00,192.08,Overdue,16.16,435.0,70.0,True
C0892,2025-06-02 23:12:34.609236+00:00,Sms_Sent,85.0,0.0,19,Male,Los Angeles,2024-08-14 00:00:00+00:00,Two Year,Standard,85.64,4183.24,Credit Card,1,,,,,2025-03-08 00:00:00+00:00,72.61,Overdue,11.17,287.0,192.0,True
C0445,2025-06-03 09:05:34.609238+00:00,App_Login,96.0,96.0,50,Female,Miami,2023-05-22 00:00:00+00:00,Annual,Basic,98.39,805.45,E-Wallet,0,,,,,2025-05-16 00:00:00+00:00,164.3,Paid,48.83,455.0,92.0,False
C0529,2025-06-03 03:22:34.609241+00:00,Sms_Sent,53.0,0.0,44,Female,New York,2022-11-16 00:00:00+00:00,Annual,Premium,41.12,4271.56,Bank Transfer,1,,,,,2025-02-08 00:00:00+00:00,107.11,Paid,50.36,76.0,34.0,True
C0123,2025-06-03 02:46:34.609243+00:00,App_Login,38.0,0.0,25,Male,Houston,2023-03-29 00:00:00+00:00,Annual,Standard,70.16,3132.78,Mail,1,,,,,2024-12-01 00:00:00+00:00,65.38,Paid,38.12,249.0,116.0,False
C0613,2025-06-03 08:34:34.609245+00:00,Sms_Sent,0.0,156.0,53,Male,Chicago,2022-12-26 00:00:00+00:00,Two Year,Standard,51.54,2736.43,Credit Card,0,,,,,2024-09-02 00:00:00+00:00,35.05,Overdue,47.18,81.0,136.0,False
C0072,2025-06-02 21:10:34.609247+00:00,Sms_Sent,63.0,95.0,64,Male,Los Angeles,2024-06-26 00:00:00+00:00,Annual,Premium,98.41,2114.42,Credit Card,1,,,,,2024-07-06 00:00:00+00:00,18.16,Due,55.45,392.0,170.0,True
C0816,2025-06-03 14:11:34.609249+00:00,Data_Usage,6.0,0.0,62,Female,New York,2022-10-28 00:00:00+00:00,Monthly,Premium,111.17,1625.62,E-Wallet,0,,,,,2024-07-30 00:00:00+00:00,21.36,Due,39.73,204.0,94.0,False
C0458,2025-06-03 06:59:34.609251+00:00,Call,84.0,114.0,54,Female,Houston,2024-05-01 00:00:00+00:00,Monthly,Basic,84.63,4812.32,Mail,0,,,,,2024-06-18 00:00:00+00:00,158.44,Due,99.07,122.0,149.0,False
C0590,2025-06-03 09:41:34.609253+00:00,Data_Usage,17.0,0.0,44,Male,Houston,2025-04-05 00:00:00+00:00,Two Year,Standard,34.07,635.52,Bank Transfer,0,,,,,2025-05-23 00:00:00+00:00,34.65,Overdue,84.18,5.0,183.0,True
C0341,2025-06-03 12:38:34.609256+00:00,Video_Stream,54.0,450.0,35,Male,Los Angeles,2023-12-11 00:00:00+00:00,Two Year,Premium,137.94,1999.41,Mail,1,,,,,2025-03-18 00:00:00+00:00,173.14,Paid,53.11,133.0,39.0,True
C0181,2025-06-02 19:37:34.609258+00:00,Call,44.0,94.0,18,Female,Miami,2023-06-16 00:00:00+00:00,Annual,Premium,50.01,4541.08,Bank Transfer,0,Faq,2025-06-03 15:25:25.053517+00:00,206.0,Chrome,2025-06-01 00:00:00+00:00,191.02,Due,42.85,437.0,69.0,False
C0327,2025-06-03 02:14:34.609262+00:00,Sms_Sent,0.0,0.0,28,Male,Houston,2025-02-20 00:00:00+00:00,Monthly,Standard,146.38,437.43,E-Wallet,0,,,,,2024-09-28 00:00:00+00:00,105.61,Overdue,13.8,110.0,144.0,True
C0168,2025-06-02 19:12:34.609264+00:00,Call,0.0,110.0,23,Male,Miami,2023-02-09 00:00:00+00:00,Monthly,Basic,120.53,3682.99,Mail,0,,,,,2025-04-02 00:00:00+00:00,107.78,Due,22.46,125.0,78.0,True
C0854,2025-06-03 03:53:34.609268+00:00,Call,83.0,0.0,51,Other,Chicago,2024-10-02 00:00:00+00:00,Two Year,Premium,133.83,2536.27,Bank Transfer,0,,,,,2024-09-08 00:00:00+00:00,148.4,Paid,62.17,356.0,50.0,False
C0858,2025-06-02 19:56:34.609270+00:00,Video_Stream,80.0,323.0,38,Female,Los Angeles,2025-01-31 00:00:00+00:00,Two Year,Basic,25.26,524.71,E-Wallet,0,,,,,2024-10-10 00:00:00+00:00,44.06,Due,35.58,50.0,21.0,False
C0425,2025-06-02 18:25:34.609272+00:00,Sms_Sent,0.0,0.0,46,Male,Houston,2024-07-10 00:00:00+00:00,Monthly,Standard,112.32,3340.02,Bank Transfer,1,,,,,2025-02-13 00:00:00+00:00,172.33,Due,92.57,180.0,150.0,False
C0586,2025-06-03 05:42:34.609274+00:00,Call,98.0,0.0,53,Other,Los Angeles,2023-10-17 00:00:00+00:00,Two Year,Premium,90.46,440.04,Credit Card,0,,,,,2025-03-20 00:00:00+00:00,90.69,Due,98.75,76.0,113.0,True
C0949,2025-06-02 17:39:34.609278+00:00,Sms_Sent,0.0,298.0,28,Male,New York,2024-11-28 00:00:00+00:00,Two Year,Standard,54.66,2496.47,Credit Card,1,,,,,2024-11-29 00:00:00+00:00,193.83,Paid,14.87,355.0,137.0,True
C0564,2025-06-03 15:54:34.609280+00:00,Sms_Sent,19.0,0.0,26,Other,Los Angeles,2022-12-24 00:00:00+00:00,Two Year,Standard,104.76,2328.2,Bank Transfer,0,,,,,2024-11-08 00:00:00+00:00,149.18,Overdue,74.92,348.0,38.0,False
C0576,2025-06-02 21:06:34.609282+00:00,Video_Stream,68.0,538.0,44,Female,New York,2023-04-09 00:00:00+00:00,Annual,Standard,134.81,1446.13,Mail,1,Plans,2025-06-03 16:15:25.053486+00:00,280.0,Firefox,2024-08-26 00:00:00+00:00,116.04,Due,61.1,490.0,45.0,True
C0796,2025-06-03 03:24:34.609286+00:00,App_Login,39.0,0.0,57,Other,Los Angeles,2023-11-12 00:00:00+00:00,Two Year,Premium,95.59,4736.01,Bank Transfer,1,,,,,2024-06-28 00:00:00+00:00,102.64,Paid,67.1,394.0,193.0,True
C0832,2025-06-02 17:24:34.609288+00:00,Data_Usage,0.0,238.0,44,Other,Miami,2024-12-01 00:00:00+00:00,Annual,Basic,102.84,777.69,E-Wallet,1,,,,,2024-10-19 00:00:00+00:00,195.46,Paid,48.3,433.0,26.0,False
C0020,2025-06-03 12:20:34.609290+00:00,Sms_Sent,20.0,212.0,45,Other,Los Angeles,2022-12-07 00:00:00+00:00,Two Year,Standard,43.63,3683.73,E-Wallet,1,,,,,2024-08-22 00:00:00+00:00,28.26,Due,30.16,452.0,95.0,False
C0183,2025-06-03 01:17:34.609292+00:00,Call,0.0,500.0,53,Female,Chicago,2023-01-01 00:00:00+00:00,Monthly,Basic,30.11,3153.84,E-Wallet,1,,,,,2024-08-07 00:00:00+00:00,51.21,Overdue,27.97,63.0,15.0,False
C0436,2025-06-03 06:17:34.609294+00:00,Data_Usage,64.0,0.0,28,Male,New York,2024-03-12 00:00:00+00:00,Annual,Premium,125.23,1209.25,E-Wallet,0,,,,,2025-02-28 00:00:00+00:00,38.47,Paid,91.28,239.0,119.0,False
C0382,2025-06-03 13:49:34.609296+00:00,Video_Stream,28.0,456.0,21,Female,Los Angeles,2025-04-27 00:00:00+00:00,Monthly,Premium,90.79,1298.72,E-Wallet,1,,,,,2025-02-22 00:00:00+00:00,199.94,Due,13.08,280.0,119.0,True
C0843,2025-06-03 08:59:34.609298+00:00,Sms_Sent,0.0,0.0,44,Other,Los Angeles,2023-03-21 00:00:00+00:00,Monthly,Premium,82.19,3086.89,Credit Card,1,,,,,2025-01-09 00:00:00+00:00,81.04,Due,8.19,231.0,72.0,True
C0441,2025-06-02 18:03:34.609300+00:00,App_Login,69.0,0.0,69,Other,New York,2024-02-20 00:00:00+00:00,Two Year,Standard,68.41,470.48,Mail,1,,,,,2024-06-20 00:00:00+00:00,172.35,Paid,33.7,500.0,140.0,False
C0246,2025-06-03 13:42:34.609302+00:00,Call,0.0,0.0,49,Male,Chicago,2023-06-03 00:00:00+00:00,Monthly,Standard,73.51,3737.64,E-Wallet,0,,,,,2025-02-01 00:00:00+00:00,135.26,Due,2.13,444.0,179.0,False
C0148,2025-06-02 20:42:34.609304+00:00,App_Login,69.0,0.0,38,Female,Houston,2023-09-22 00:00:00+00:00,Two Year,Basic,147.23,1566.51,E-Wallet,0,,,,,2025-01-03 00:00:00+00:00,45.94,Paid,73.35,317.0,6.0,True
C0167,2025-06-03 07:59:34.609306+00:00,App_Login,71.0,142.0,22,Male,New York,2023-06-10 00:00:00+00:00,Monthly,Basic,51.67,3506.89,E-Wallet,0,,,,,2024-10-07 00:00:00+00:00,199.01,Due,27.49,322.0,18.0,True
C0285,2025-06-03 12:22:34.609308+00:00,Data_Usage,73.0,0.0,53,Male,Houston,2025-02-27 00:00:00+00:00,Two Year,Premium,129.42,1062.44,E-Wallet,0,,,,,2024-11-24 00:00:00+00:00,148.7,Due,76.14,426.0,90.0,False
C0751,2025-06-03 15:43:34.609310+00:00,Data_Usage,33.0,0.0,32,Male,Miami,2023-12-17 00:00:00+00:00,Annual,Premium,133.65,2476.54,E-Wallet,0,,,,,2025-03-25 00:00:00+00:00,127.99,Paid,49.33,397.0,129.0,False
C0013,2025-06-03 10:10:34.609312+00:00,Data_Usage,0.0,0.0,23,Female,Chicago,2023-04-20 00:00:00+00:00,Monthly,Standard,95.33,4043.13,Credit Card,1,,,,,2024-11-03 00:00:00+00:00,101.75,Due,12.24,32.0,25.0,False
C0581,2025-06-02 17:51:34.609314+00:00,Sms_Sent,7.0,0.0,28,Other,Los Angeles,2024-01-15 00:00:00+00:00,Annual,Premium,60.92,2656.72,Mail,1,,,,,2024-11-19 00:00:00+00:00,178.5,Overdue,36.21,50.0,161.0,False
C0784,2025-06-03 14:15:34.609316+00:00,Call,32.0,402.0,45,Female,Los Angeles,2025-04-16 00:00:00+00:00,Two Year,Premium,121.73,2963.27,Credit Card,0,,,,,2024-11-05 00:00:00+00:00,151.01,Overdue,7.78,21.0,47.0,True
C0033,2025-06-03 05:10:34.609318+00:00,Call,38.0,36.0,52,Female,New York,2023-08-15 00:00:00+00:00,Annual,Standard,56.33,3878.91,Bank Transfer,1,,,,,2024-06-14 00:00:00+00:00,121.5,Paid,79.5,440.0,19.0,False
C0567,2025-06-03 09:15:34.609320+00:00,App_Login,98.0,0.0,58,Other,Houston,2024-04-05 00:00:00+00:00,Annual,Premium,27.5,2515.35,Bank Transfer,1,,,,,2025-04-04 00:00:00+00:00,113.61,Overdue,24.49,26.0,119.0,False
C0036,2025-06-02 19:43:34.609326+00:00,Call,0.0,0.0,59,Male,New York,2024-12-01 00:00:00+00:00,Annual,Standard,100.52,1947.69,E-Wallet,1,,,,,2025-02-16 00:00:00+00:00,28.19,Due,60.23,411.0,128.0,False
C0058,2025-06-03 00:23:34.609328+00:00,Sms_Sent,0.0,0.0,29,Other,New York,2023-06-10 00:00:00+00:00,Monthly,Standard,138.05,4808.81,Bank Transfer,0,,,,,2025-04-04 00:00:00+00:00,119.1,Due,69.7,115.0,140.0,True
C0296,2025-06-03 10:08:34.609330+00:00,Video_Stream,54.0,0.0,47,Female,Los Angeles,2023-05-24 00:00:00+00:00,Monthly,Standard,93.3,3268.76,Bank Transfer,0,,,,,2025-05-17 00:00:00+00:00,197.27,Paid,63.57,381.0,182.0,True
C0456,2025-06-03 04:53:34.609332+00:00,Sms_Sent,35.0,0.0,21,Male,Miami,2024-02-21 00:00:00+00:00,Two Year,Basic,56.34,2168.74,E-Wallet,0,,,,,2025-01-22 00:00:00+00:00,16.21,Overdue,23.6,211.0,26.0,False
C0603,2025-06-03 07:34:34.609334+00:00,Call,13.0,250.0,38,Female,New York,2025-03-30 00:00:00+00:00,Annual,Premium,123.7,4782.5,Credit Card,0,,,,,2024-10-28 00:00:00+00:00,99.39,Due,91.31,324.0,160.0,True
C0471,2025-06-03 06:19:34.609336+00:00,Sms_Sent,0.0,0.0,63,Other,Houston,2024-12-09 00:00:00+00:00,Two Year,Standard,54.29,1394.82,Mail,0,,,,,2024-08-02 00:00:00+00:00,139.94,Paid,95.06,244.0,131.0,False
C0056,2025-06-02 19:24:34.609338+00:00,Video_Stream,77.0,0.0,49,Other,Houston,2023-04-17 00:00:00+00:00,Two Year,Premium,24.75,3894.3,Credit Card,0,,,,,2025-01-02 00:00:00+00:00,136.75,Paid,4.36,396.0,94.0,True
C0221,2025-06-03 12:46:34.609340+00:00,Video_Stream,0.0,0.0,44,Male,Chicago,2023-10-11 00:00:00+00:00,Monthly,Basic,109.64,447.16,Credit Card,1,,,,,2024-08-15 00:00:00+00:00,192.06,Paid,50.03,486.0,71.0,True
C0165,2025-06-03 02:28:34.609341+00:00,App_Login,93.0,0.0,36,Other,Miami,2024-08-15 00:00:00+00:00,Monthly,Standard,85.56,351.79,Bank Transfer,0,,,,,2024-10-30 00:00:00+00:00,16.09,Due,11.7,76.0,48.0,False
C0308,2025-06-03 07:06:34.609343+00:00,Video_Stream,0.0,0.0,30,Male,Chicago,2024-04-01 00:00:00+00:00,Annual,Basic,119.77,4350.52,Bank Transfer,1,,,,,2024-10-05 00:00:00+00:00,153.55,Overdue,75.09,6.0,32.0,True
C0621,2025-06-02 19:26:34.609345+00:00,Video_Stream,0.0,0.0,57,Female,New York,2023-05-15 00:00:00+00:00,Annual,Standard,39.15,3850.21,Bank Transfer,1,,,,,2025-01-16 00:00:00+00:00,155.02,Due,29.98,316.0,87.0,True
C0706,2025-06-02 19:51:34.609347+00:00,Video_Stream,66.0,0.0,44,Other,Houston,2025-03-07 00:00:00+00:00,Annual,Basic,48.44,4931.9,E-Wallet,0,,,,,2025-04-01 00:00:00+00:00,85.41,Overdue,53.37,377.0,119.0,True
C0565,2025-06-02 18:03:34.609351+00:00,Call,0.0,231.0,23,Male,New York,2023-06-28 00:00:00+00:00,Monthly,Premium,92.37,3725.54,E-Wallet,1,,,,,2024-08-07 00:00:00+00:00,144.81,Paid,4.51,309.0,96.0,True
C0933,2025-06-03 14:20:34.609353+00:00,Data_Usage,69.0,0.0,30,Male,Chicago,2024-06-21 00:00:00+00:00,Two Year,Standard,61.92,1011.61,Bank Transfer,0,,,,,2024-09-01 00:00:00+00:00,168.6,Overdue,30.46,473.0,186.0,False
C0727,2025-06-03 06:31:34.609355+00:00,Call,0.0,0.0,59,Male,Chicago,2023-12-13 00:00:00+00:00,Monthly,Premium,65.34,423.19,Mail,1,,,,,2024-07-10 00:00:00+00:00,101.8,Due,2.6,239.0,80.0,False
C0098,2025-06-02 19:02:34.609356+00:00,App_Login,0.0,0.0,70,Male,Chicago,2023-07-14 00:00:00+00:00,Monthly,Premium,25.37,4925.82,Credit Card,1,,,,,2024-12-26 00:00:00+00:00,81.16,Paid,25.18,402.0,126.0,False
C0622,2025-06-02 19:39:34.609358+00:00,Data_Usage,0.0,359.0,23,Other,Miami,2024-06-30 00:00:00+00:00,Monthly,Standard,21.41,4729.37,Mail,1,,,,,2024-12-03 00:00:00+00:00,109.83,Overdue,95.5,225.0,163.0,True
C0061,2025-06-03 03:18:34.609360+00:00,Call,29.0,0.0,54,Male,Houston,2024-11-10 00:00:00+00:00,Two Year,Standard,134.27,4129.82,Bank Transfer,1,,,,,2024-06-26 00:00:00+00:00,110.41,Due,5.84,297.0,178.0,False
C0497,2025-06-03 14:30:34.609362+00:00,Call,31.0,0.0,43,Female,Los Angeles,2025-01-02 00:00:00+00:00,Two Year,Basic,88.63,740.95,Bank Transfer,0,,,,,2025-01-15 00:00:00+00:00,109.75,Overdue,52.47,203.0,52.0,True
C0162,2025-06-03 00:49:34.609364+00:00,App_Login,25.0,0.0,39,Male,Miami,2024-09-02 00:00:00+00:00,Two Year,Basic,26.89,3266.22,Bank Transfer,1,,,,,2025-05-10 00:00:00+00:00,47.35,Paid,35.07,367.0,51.0,True
C0152,2025-06-03 01:41:34.609366+00:00,Sms_Sent,58.0,0.0,29,Female,New York,2024-05-30 00:00:00+00:00,Two Year,Standard,143.37,2013.43,Bank Transfer,0,,,,,2025-05-21 00:00:00+00:00,133.0,Due,85.72,488.0,57.0,True
C0563,2025-06-03 14:06:34.609368+00:00,Sms_Sent,0.0,103.0,37,Male,Houston,2025-02-02 00:00:00+00:00,Monthly,Basic,21.29,2251.72,Bank Transfer,0,,,,,2025-01-05 00:00:00+00:00,165.33,Paid,3.59,225.0,118.0,True
C0439,2025-06-03 00:50:34.609370+00:00,Video_Stream,54.0,0.0,56,Male,New York,2023-01-05 00:00:00+00:00,Annual,Basic,95.17,4601.78,Mail,1,Faq,2025-06-03 16:15:25.053496+00:00,56.0,Edge,2025-04-09 00:00:00+00:00,53.7,Due,72.59,461.0,200.0,True
C0366,2025-06-03 04:33:34.609374+00:00,Sms_Sent,0.0,0.0,23,Male,Los Angeles,2023-06-12 00:00:00+00:00,Monthly,Basic,48.7,130.29,Bank Transfer,0,,,,,2025-01-24 00:00:00+00:00,97.16,Due,72.45,319.0,174.0,False
C0960,2025-06-03 11:10:34.609376+00:00,App_Login,55.0,0.0,22,Other,Miami,2024-05-05 00:00:00+00:00,Monthly,Standard,57.48,4679.06,Mail,0,,,,,2025-03-30 00:00:00+00:00,45.81,Paid,60.74,461.0,31.0,False
C0461,2025-06-02 18:24:34.609378+00:00,Data_Usage,31.0,16.0,34,Male,Los Angeles,2024-09-30 00:00:00+00:00,Annual,Standard,101.55,3407.65,Bank Transfer,1,,,,,2024-07-10 00:00:00+00:00,71.76,Overdue,20.93,142.0,172.0,True
C0685,2025-06-02 21:50:34.609382+00:00,App_Login,91.0,0.0,44,Female,Houston,2024-09-01 00:00:00+00:00,Monthly,Standard,57.46,1018.75,Credit Card,1,,,,,2024-07-16 00:00:00+00:00,88.79,Overdue,94.16,242.0,153.0,False
C0778,2025-06-03 05:28:34.609384+00:00,App_Login,30.0,0.0,55,Female,Houston,2022-12-11 00:00:00+00:00,Annual,Standard,112.48,3301.68,Mail,0,,,,,2024-12-04 00:00:00+00:00,60.34,Due,65.37,269.0,104.0,False
C0008,2025-06-03 13:18:34.609386+00:00,Video_Stream,0.0,0.0,33,Other,Los Angeles,2023-11-30 00:00:00+00:00,Two Year,Basic,39.83,2354.1,E-Wallet,1,,,,,2024-10-30 00:00:00+00:00,137.32,Paid,25.39,412.0,88.0,False
C0025,2025-06-02 21:33:34.609388+00:00,Data_Usage,0.0,0.0,23,Male,Miami,2023-05-13 00:00:00+00:00,Annual,Standard,88.48,1111.29,Credit Card,0,,,,,2024-09-07 00:00:00+00:00,123.03,Paid,94.49,471.0,50.0,True
C0553,2025-06-03 13:01:34.609390+00:00,Call,40.0,0.0,53,Female,Los Angeles,2022-12-22 00:00:00+00:00,Annual,Premium,79.82,196.27,Bank Transfer,1,,,,,2025-05-25 00:00:00+00:00,134.24,Paid,4.67,358.0,53.0,False
C0684,2025-06-03 08:43:34.609392+00:00,Sms_Sent,53.0,0.0,61,Male,Chicago,2023-06-09 00:00:00+00:00,Two Year,Basic,26.94,3142.32,Bank Transfer,0,,,,,2024-11-30 00:00:00+00:00,91.2,Paid,67.03,6.0,110.0,True
C0528,2025-06-03 02:55:34.609394+00:00,Call,89.0,0.0,56,Male,Chicago,2024-11-16 00:00:00+00:00,Monthly,Standard,124.65,1173.92,Bank Transfer,0,,,,,2025-02-06 00:00:00+00:00,10.05,Paid,97.0,22.0,46.0,False
C0001,2025-06-03 04:29:34.609395+00:00,Data_Usage,0.0,0.0,34,Other,New York,2023-01-06 00:00:00+00:00,Annual,Basic,126.1,3545.22,Mail,0,,,,,2024-10-06 00:00:00+00:00,127.01,Overdue,7.88,314.0,11.0,True
C0899,2025-06-02 23:18:34.609397+00:00,Data_Usage,0.0,180.0,69,Other,Miami,2025-03-12 00:00:00+00:00,Annual,Premium,64.73,4130.98,Credit Card,1,,,,,2024-06-12 00:00:00+00:00,142.02,Overdue,35.62,481.0,152.0,True
C0597,2025-06-03 00:55:34.609399+00:00,Sms_Sent,40.0,0.0,64,Female,Miami,2022-10-03 00:00:00+00:00,Annual,Basic,135.74,3570.11,E-Wallet,1,,,,,2024-08-25 00:00:00+00:00,41.5,Paid,39.29,85.0,23.0,False
C0051,2025-06-03 00:01:34.609401+00:00,App_Login,42.0,475.0,37,Male,Houston,2025-01-06 00:00:00+00:00,Monthly,Standard,124.5,857.1,Mail,0,,,,,2024-10-24 00:00:00+00:00,65.56,Paid,73.55,182.0,27.0,True
C0204,2025-06-03 14:03:34.609404+00:00,Video_Stream,0.0,0.0,46,Female,Houston,2022-12-31 00:00:00+00:00,Monthly,Premium,116.58,1028.42,Mail,0,,,,,2024-10-30 00:00:00+00:00,99.76,Paid,67.26,268.0,156.0,True
C0699,2025-06-02 19:58:34.609406+00:00,Sms_Sent,64.0,0.0,59,Other,Miami,2022-11-27 00:00:00+00:00,Monthly,Premium,91.27,1642.63,Credit Card,1,,,,,2025-01-05 00:00:00+00:00,116.79,Paid,47.87,205.0,41.0,False
C0844,2025-06-03 01:58:34.609408+00:00,Call,89.0,0.0,18,Male,Chicago,2022-11-18 00:00:00+00:00,Monthly,Premium,102.33,4228.52,E-Wallet,1,Forum,2025-06-03 15:47:25.053558+00:00,239.0,Safari,2024-10-12 00:00:00+00:00,105.68,Paid,65.31,45.0,115.0,False
C0557,2025-06-03 00:49:34.609410+00:00,Data_Usage,52.0,0.0,70,Male,Los Angeles,2024-01-28 00:00:00+00:00,Two Year,Premium,57.8,2945.87,Credit Card,0,,,,,2025-02-13 00:00:00+00:00,151.14,Due,23.89,89.0,123.0,True
C0015,2025-06-03 08:15:34.609412+00:00,App_Login,50.0,120.0,55,Female,Houston,2024-02-01 00:00:00+00:00,Annual,Basic,71.03,3394.92,E-Wallet,1,,,,,2024-07-27 00:00:00+00:00,62.56,Paid,72.51,184.0,139.0,False
C0763,2025-06-03 13:02:34.609415+00:00,Video_Stream,78.0,194.0,58,Male,Houston,2023-01-17 00:00:00+00:00,Monthly,Premium,108.96,241.36,Credit Card,1,,,,,2024-06-24 00:00:00+00:00,72.65,Overdue,41.27,154.0,15.0,False
C0057,2025-06-03 10:22:34.609417+00:00,Video_Stream,52.0,0.0,45,Male,Houston,2023-09-29 00:00:00+00:00,Two Year,Premium,82.56,3900.95,Credit Card,0,,,,,2025-03-28 00:00:00+00:00,79.87,Due,37.69,308.0,143.0,False
C0517,2025-06-03 03:36:34.609419+00:00,Video_Stream,0.0,0.0,39,Other,New York,2023-02-26 00:00:00+00:00,Two Year,Basic,33.43,113.81,Mail,1,,,,,2025-03-03 00:00:00+00:00,198.16,Due,57.35,445.0,172.0,False
C0893,2025-06-03 13:26:34.609423+00:00,App_Login,60.0,0.0,27,Male,Chicago,2024-08-22 00:00:00+00:00,Monthly,Standard,56.43,2237.12,E-Wallet,1,,,,,2025-02-28 00:00:00+00:00,116.96,Paid,31.07,392.0,56.0,True
C0397,2025-06-03 07:33:34.609425+00:00,Data_Usage,15.0,484.0,44,Female,Houston,2023-04-08 00:00:00+00:00,Two Year,Premium,23.58,667.46,Bank Transfer,1,,,,,2024-07-24 00:00:00+00:00,35.24,Paid,12.21,200.0,46.0,True
C0029,2025-06-03 00:49:34.609427+00:00,Video_Stream,56.0,338.0,56,Other,Los Angeles,2024-02-05 00:00:00+00:00,Annual,Standard,141.62,550.63,E-Wallet,1,,,,,2025-04-14 00:00:00+00:00,27.67,Paid,97.48,30.0,12.0,True
C0147,2025-06-03 01:14:34.609433+00:00,App_Login,2.0,0.0,21,Female,Miami,2024-12-22 00:00:00+00:00,Annual,Premium,51.94,3279.31,Bank Transfer,0,Homepage,2025-06-03 15:49:25.053469+00:00,139.0,Chrome,2025-04-29 00:00:00+00:00,97.41,Paid,75.67,83.0,172.0,True
C0253,2025-06-03 15:49:34.609435+00:00,Video_Stream,0.0,0.0,18,Male,New York,2024-08-14 00:00:00+00:00,Two Year,Basic,146.68,3043.0,Mail,1,,,,,2024-10-07 00:00:00+00:00,55.12,Paid,10.46,403.0,85.0,True
C0223,2025-06-02 20:03:34.609437+00:00,Video_Stream,57.0,0.0,21,Female,Houston,2023-10-16 00:00:00+00:00,Monthly,Basic,65.07,947.91,Credit Card,0,,,,,2024-11-17 00:00:00+00:00,156.35,Paid,16.0,449.0,200.0,False
C0798,2025-06-02 22:51:34.609441+00:00,Data_Usage,34.0,0.0,44,Other,Miami,2023-04-05 00:00:00+00:00,Annual,Standard,116.2,1143.14,Credit Card,1,,,,,2025-03-25 00:00:00+00:00,107.95,Due,46.26,457.0,184.0,False
C0199,2025-06-03 13:41:34.609443+00:00,Sms_Sent,36.0,0.0,44,Male,Houston,2023-07-29 00:00:00+00:00,Two Year,Premium,82.49,2123.55,E-Wallet,0,,,,,2024-06-07 00:00:00+00:00,159.8,Paid,90.96,190.0,180.0,True
C0040,2025-06-03 00:27:34.609445+00:00,Call,13.0,0.0,59,Female,Los Angeles,2024-09-06 00:00:00+00:00,Monthly,Basic,49.2,3239.93,Bank Transfer,0,,,,,2024-11-02 00:00:00+00:00,27.66,Paid,28.88,233.0,175.0,False
C0846,2025-06-03 12:06:34.609447+00:00,App_Login,40.0,0.0,48,Female,New York,2023-06-08 00:00:00+00:00,Two Year,Standard,138.55,4831.17,Mail,0,,,,,2024-11-01 00:00:00+00:00,73.07,Overdue,37.34,14.0,150.0,True
